customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
15116,2011-05-19 08:50:00,2011-11-22 12:25:00,4,1352.75,648,37,18,187,338.1875,5,3,4,12,534,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15117,2010-03-15 13:39:00,2011-11-25 08:12:00,8,2485.9700000000003,3093,89,15,619,310.74625000000003,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15118,2011-07-28 14:54:00,2011-07-28 14:54:00,1,244.8,1440,1,134,0,244.8,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15119,2011-04-08 09:08:00,2011-04-08 09:08:00,1,266.40000000000003,88,14,246,0,266.40000000000003,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15120,2011-07-29 09:48:00,2011-07-29 09:48:00,1,358.82,296,21,134,0,358.82,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15121,2011-02-24 12:41:00,2011-10-20 14:51:00,2,457.72,199,28,50,238,228.86,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15122,2010-03-30 14:05:00,2011-08-17 16:48:00,11,4487.27,2033,155,114,505,407.9336363636364,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15123,2010-03-16 09:49:00,2011-12-02 13:12:00,5,4656.17,2524,149,7,626,931.234,5,4,5,14,545,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15124,2010-02-26 10:49:00,2011-11-17 10:09:00,4,450.82,462,30,23,628,112.705,4,3,2,9,432,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15125,2010-03-31 13:29:00,2011-11-14 13:57:00,24,17024.87,8433,151,25,593,709.3695833333333,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15126,2010-01-21 17:09:00,2010-06-21 12:31:00,2,449.49,273,25,537,150,224.745,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15127,2010-07-08 10:07:00,2011-10-05 10:30:00,2,711.5,464,27,66,454,355.75,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
15128,2010-10-05 16:46:00,2011-10-10 13:54:00,5,1783.68,1583,87,60,369,356.736,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15129,2010-04-08 17:15:00,2011-10-20 14:40:00,23,6860.18,4002,86,50,559,298.2686956521739,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15130,2011-06-23 10:15:00,2011-06-23 10:15:00,1,330.11,197,22,170,0,330.11,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15131,2010-11-10 12:07:00,2010-11-10 12:07:00,1,80.28,88,7,395,0,80.28,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15132,2011-03-22 12:02:00,2011-11-21 17:10:00,5,977.9300000000001,679,49,18,244,195.586,5,4,3,12,543,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15133,2010-07-07 12:31:00,2011-08-04 10:44:00,5,1806.9,960,45,128,392,361.38,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15134,2010-10-13 12:44:00,2011-11-25 08:55:00,10,1596.29,1057,47,15,407,159.629,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15135,2010-06-01 13:33:00,2011-04-14 19:16:00,2,305.68,84,17,239,317,152.84,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15136,2011-09-04 16:05:00,2011-12-07 12:26:00,4,1286.7,776,61,3,93,321.675,5,3,4,12,534,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15137,2010-01-28 15:45:00,2010-07-07 09:41:00,2,823.4,596,34,521,159,411.7,1,2,3,6,123,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15138,2010-11-11 09:16:00,2010-11-11 09:16:00,1,502.52,300,31,394,0,502.52,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15139,2011-01-07 12:44:00,2011-04-14 11:39:00,2,178.96,208,13,240,96,89.48,2,2,1,5,221,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15140,2010-09-23 13:07:00,2011-10-18 14:07:00,8,3243.69,2010,103,52,390,405.46125,4,4,5,13,445,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15141,2010-03-28 15:58:00,2010-09-08 11:33:00,7,1388.47,1197,44,458,163,198.35285714285715,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15142,2010-07-27 09:05:00,2011-10-24 12:51:00,6,2619.92,2155,115,46,454,436.65333333333336,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15143,2010-10-03 13:58:00,2011-04-28 12:03:00,2,563.63,320,27,226,206,281.815,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15144,2009-12-13 11:35:00,2011-12-01 15:12:00,29,12160.31,5251,199,8,718,419.3210344827586,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15145,2011-04-05 15:20:00,2011-12-05 17:21:00,4,1194.73,756,54,4,244,298.6825,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15146,2011-02-21 13:07:00,2011-06-28 12:09:00,2,1327.16,1473,90,165,126,663.58,3,2,4,9,324,Need Attention,High Value,Use personalized re-engagement before activity declines further.
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,1,623.5,366,28,240,0,623.5,2,1,3,6,213,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,1,301.29,187,20,11,0,301.29,5,1,2,8,512,New Customers,Low Value,Focus on onboarding and driving the second purchase.
15149,2010-02-28 11:13:00,2011-07-29 10:58:00,5,1554.6100000000001,380,62,134,515,310.922,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15150,2010-06-14 12:01:00,2011-11-22 12:52:00,13,8977.94,6167,495,17,526,690.6107692307693,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15151,2010-07-18 12:19:00,2010-10-12 16:37:00,2,2085.61,795,56,423,86,1042.805,1,2,4,7,124,Hibernating,High Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15152,2010-01-07 15:15:00,2011-11-30 12:32:00,14,5263.83,2994,214,10,691,375.98785714285714,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15153,2011-11-08 17:09:00,2011-11-08 17:09:00,1,329.25,198,22,31,0,329.25,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
15154,2010-08-18 17:41:00,2011-09-25 16:05:00,3,1343.72,333,166,75,402,447.9066666666667,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15155,2010-11-21 12:59:00,2010-11-21 12:59:00,1,383.96999999999997,192,24,383,0,383.96999999999997,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15156,2011-11-06 12:41:00,2011-12-08 18:22:00,3,961.49,597,51,1,32,320.49666666666667,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15157,2009-12-10 14:44:00,2011-12-06 11:28:00,5,2654.11,3466,152,4,725,530.822,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15158,2010-11-03 13:46:00,2011-10-25 13:53:00,2,606.02,219,11,45,356,303.01,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15159,2010-10-04 09:31:00,2011-12-08 12:05:00,34,22116.73,13512,413,2,430,650.4920588235294,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15160,2010-10-14 15:26:00,2010-12-17 14:15:00,4,589.27,307,17,357,63,147.3175,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15161,2010-11-16 16:08:00,2010-11-16 16:08:00,1,119.92,144,33,388,0,119.92,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15162,2009-12-08 13:14:00,2009-12-08 13:14:00,1,312.9,74,12,731,0,312.9,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15163,2011-05-31 15:22:00,2011-11-21 13:10:00,2,304.47,186,29,18,173,152.235,5,2,2,9,522,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15164,2010-01-18 13:34:00,2011-10-02 12:05:00,9,2028.1100000000001,912,243,69,621,225.34555555555556,3,5,4,12,354,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15165,2010-12-01 14:03:00,2010-12-01 14:03:00,2,975.5,320,27,373,0,487.75,2,2,3,7,223,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
15166,2010-08-29 12:31:00,2010-08-29 12:31:00,1,167.16,140,12,468,0,167.16,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15167,2010-02-04 14:13:00,2011-01-23 12:41:00,5,1627.62,863,262,321,352,325.524,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,1,106.56,52,5,26,0,106.56,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
15169,2009-12-13 11:16:00,2010-11-22 13:04:00,2,569.22,356,58,382,344,284.61,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15170,2010-10-29 10:34:00,2010-10-29 10:34:00,1,81.15,33,4,407,0,81.15,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,1,1289.5,290,5,331,0,1289.5,2,1,4,7,214,About to Sleep,High Value,Trigger low-cost reactivation campaigns.
15172,2011-04-17 11:56:00,2011-12-01 11:51:00,5,1624.05,1611,106,9,227,324.81,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15173,2010-04-01 12:26:00,2010-11-24 10:21:00,7,1494.6,840,68,381,236,213.5142857142857,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15174,2010-10-25 09:40:00,2011-01-21 09:06:00,2,481.46,382,34,323,87,240.73,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,1,224.14,454,23,72,0,224.14,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,1,988.0400000000001,448,52,668,0,988.0400000000001,1,1,3,5,113,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15177,2010-10-10 12:48:00,2010-10-10 12:48:00,1,948.9300000000001,485,26,426,0,948.9300000000001,1,1,3,5,113,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,1,40.5,30,3,260,0,40.5,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15179,2009-12-03 12:27:00,2011-11-21 12:53:00,13,7491.92,5416,225,18,718,576.3015384615385,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15180,2010-04-29 15:27:00,2010-12-07 14:57:00,4,904.4300000000001,690,46,367,221,226.10750000000002,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15181,2009-12-08 19:02:00,2011-10-04 13:58:00,5,1200.2,688,15,66,664,240.04000000000002,3,4,3,10,343,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15182,2010-02-21 12:03:00,2011-07-08 13:37:00,11,2998.952,1186,78,154,502,272.632,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15183,2010-05-04 11:31:00,2010-06-10 10:43:00,3,639.9300000000001,297,33,548,36,213.31000000000003,1,3,3,7,133,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15184,2009-12-16 12:06:00,2011-11-10 13:41:00,4,685.39,462,72,29,694,171.3475,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,1,310.62,666,21,70,0,310.62,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15186,2010-01-12 10:14:00,2011-11-25 14:58:00,5,1403.2,716,29,14,682,280.64,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15187,2011-05-11 13:49:00,2011-12-08 11:56:00,16,4777.18,1887,61,2,210,298.57375,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,1,310.43,233,23,725,0,310.43,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15189,2010-07-18 13:37:00,2011-12-08 13:22:00,46,17524.38,6902,90,1,507,380.96478260869566,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15190,2010-10-01 13:09:00,2010-10-01 13:09:00,1,834.4399999999999,790,40,434,0,834.4399999999999,1,1,3,5,113,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15191,2010-01-20 12:35:00,2010-09-02 15:37:00,3,588.05,287,33,463,225,196.01666666666665,1,3,2,6,132,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15192,2010-01-29 10:13:00,2011-08-12 11:41:00,6,1981.39,1644,56,120,560,330.2316666666667,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,1,499.32,144,19,61,0,499.32,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15194,2009-12-03 10:37:00,2011-12-06 15:10:00,29,12427.69,9169,274,3,733,428.5410344827586,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,1404,1,3,0,3861.0,5,1,5,11,515,New Customers,High Value,Focus on onboarding and driving the second purchase.
15196,2009-12-13 11:14:00,2010-10-03 10:50:00,2,313.7,130,34,433,293,156.85,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15197,2009-12-11 12:56:00,2011-11-29 10:00:00,6,1877.51,1058,44,11,717,312.91833333333335,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15198,2010-01-19 10:01:00,2011-09-08 14:42:00,5,571.35,327,28,92,597,114.27000000000001,3,4,2,9,342,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15199,2010-05-13 10:14:00,2011-10-11 15:12:00,10,3122.4,894,17,59,516,312.24,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15200,2010-08-02 09:38:00,2010-08-02 09:38:00,1,549.05,195,30,495,0,549.05,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15201,2010-04-07 14:50:00,2011-09-13 14:53:00,7,1842.95,1660,44,87,524,263.2785714285714,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15202,2010-10-15 12:39:00,2010-10-15 13:05:00,3,6001.49,3,1,420,0,2000.4966666666667,1,3,5,9,135,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15203,2009-12-08 18:06:00,2011-11-14 08:16:00,15,4400.18,4182,150,26,705,293.3453333333334,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,1,316.58,258,9,357,0,316.58,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,2,653.24,378,37,85,42,326.62,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
