campaign_rank,customer_id,decision_date,churn_probability,predicted_churn,saved_model_threshold,policy_risk_floor,probability_alive,historical_revenue,expected_revenue_clv_12m,rfm_value_tier,clv_value_tier,rfm_segment,ml_cluster,cluster_name,recommended_action,action_basis,intervention_cost,assumed_recoverable_share,scenario_revenue_at_risk_proxy,scenario_expected_retention_benefit,scenario_expected_net_benefit,scenario_benefit_cost_ratio,breakeven_recoverable_share,priority_score,decision_status
468,16423,2011-12-10,0.587153497481165,1.0,0.31000000000000005,0.2,1.0,346.12,1125.5219375155368,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,660.8541421040246,1.9825624263120738,0.9825624263120738,1.9825624263120738,0.005043977363477939,86.25251653724474,selected
469,16999,2011-12-10,0.6064226103847961,1.0,0.31000000000000005,0.2,0.9394376802367755,484.82000000000005,1089.7209808650016,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,660.8314418072347,1.9824943254217038,0.9824943254217038,1.9824943254217038,0.0050441506297239265,86.22375611159046,selected
470,17813,2011-12-10,0.29686172147833356,0.0,0.31000000000000005,0.2,0.9671591338293132,1698.07,4108.56229405222,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1219.6748754133132,10.97707387871982,0.9770738787198194,1.0977073878719819,0.027329687612067614,86.19499568593615,selected
471,17481,2011-12-10,0.45239204979422143,1.0,0.31000000000000005,0.2,0.9740340466556551,1255.59,2694.3176351949564,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1218.8878777825657,10.969990900043092,0.9699909000430917,1.0969990900043092,0.027347333533232154,86.16623526028185,selected
472,13680,2011-12-10,0.4206612976680938,1.0,0.31000000000000005,0.2,0.9914021556868983,11419.67,5047.984265685306,High Value,Strategic,Champions,1,High-Value Loyal Customers,High-touch value protection,Top 5% predictive revenue CLV,50.0,0.08,2123.4916118113006,50.96379868347121,0.9637986834712109,1.0192759736694241,0.07848708501584471,86.13747483462755,selected
473,13419,2011-12-10,0.837816792190125,1.0,0.31000000000000005,0.2,1.0,221.06,781.0647523132385,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,654.389165275852,1.9631674958275558,0.9631674958275558,1.9631674958275558,0.005093808868195726,86.10871440897326,selected
474,14317,2011-12-10,0.8442915437560008,1.0,0.31000000000000005,0.2,1.0,508.58000000000004,775.012330008619,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,654.3363565329121,1.9630090695987361,0.9630090695987361,1.9630090695987361,0.005094219968145193,86.07995398331896,selected
475,16364,2011-12-10,0.6331343625730192,1.0,0.31000000000000005,0.2,0.9506200882791548,705.79,1029.0858944619104,Medium Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,651.549641823027,1.9546489254690809,0.9546489254690809,1.9546489254690809,0.00511600823539203,86.05119355766465,selected
476,16181,2011-12-10,0.8967556386147629,1.0,0.31000000000000005,0.2,1.0,305.54,724.5297386517599,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,649.7261284800462,1.9491783854401386,0.9491783854401386,1.9491783854401386,0.0051303667610401536,86.02243313201036,selected
477,14801,2011-12-10,0.8155566208543451,1.0,0.31000000000000005,0.2,1.0,189.34,793.4613772045885,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,647.1126795714091,1.9413380387142272,0.9413380387142272,1.9413380387142272,0.005151086415956248,85.99367270635605,selected
478,16052,2011-12-10,0.7684392014980082,1.0,0.31000000000000005,0.2,1.0,362.06,840.1763665341845,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,645.6244562170265,1.9368733686510793,0.9368733686510793,1.9368733686510793,0.00516296014073673,85.96491228070175,selected
479,13886,2011-12-10,0.8740916464735344,1.0,0.31000000000000005,0.2,1.0,243.56,735.1647099206284,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,642.6013317237604,1.9278039951712813,0.9278039951712813,1.9278039951712813,0.005187249339169215,85.93615185504746,selected
480,16627,2011-12-10,0.9249814479168037,1.0,0.31000000000000005,0.2,1.0,322.8,694.4132118381261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,642.319338138588,1.926958014415764,0.9269580144157641,1.926958014415764,0.005189526665962106,85.90739142939316,selected
481,16179,2011-12-10,0.7993119732790303,1.0,0.31000000000000005,0.2,1.0,215.83,799.810344538068,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,639.2979847417041,1.917893954225112,0.9178939542251121,1.917893954225112,0.005214052621611347,85.87863100373886,selected
482,15355,2011-12-10,0.678017038138169,1.0,0.31000000000000005,0.2,0.9283945222038784,277.05,941.2869966373725,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,638.208621498044,1.9146258644941319,0.9146258644941319,1.9146258644941319,0.005222952528452406,85.84987057808455,selected
483,18033,2011-12-10,0.8288739277851173,1.0,0.31000000000000005,0.2,1.0,93.82000000000001,769.0541165071422,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,637.4489062285882,1.9123467186857646,0.9123467186857646,1.9123467186857646,0.005229177273288795,85.82111015243026,selected
484,15300,2011-12-10,0.8211035192619451,1.0,0.31000000000000005,0.2,1.0,496.44,775.012330008619,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,636.365351641477,1.909096054924431,0.9090960549244309,1.909096054924431,0.0052380811191796404,85.79234972677595,selected
485,13193,2011-12-10,0.8010039181715,1.0,0.31000000000000005,0.2,1.0,112.08,793.4613772045885,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,635.5656720586298,1.9066970161758896,0.9066970161758896,1.9066970161758896,0.005244671762300339,85.76358930112166,selected
486,17957,2011-12-10,0.8327613382680864,1.0,0.31000000000000005,0.2,1.0,111.67999999999999,763.1879128238933,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,635.553387633253,1.906660162899759,0.906660162899759,1.906660162899759,0.005244773135025501,85.73482887546736,selected
487,16881,2011-12-10,0.8315927733492064,1.0,0.31000000000000005,0.2,1.0,432.0,763.1879128238933,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,634.6615530118138,1.9039846590354412,0.9039846590354412,1.9039846590354412,0.005252143158057797,85.70606844981306,selected
488,17549,2011-12-10,0.745711657366382,1.0,0.31000000000000005,0.2,0.9351514777080026,148.85999999999999,850.1460406132448,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,633.9638129491703,1.901891438847511,0.901891438847511,1.901891438847511,0.005257923662593328,85.67730802415876,selected
489,13228,2011-12-10,0.9254000677495526,1.0,0.31000000000000005,0.2,1.0,358.0,684.9290294136084,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,633.8333702229886,1.9015001106689657,0.9015001106689657,1.9015001106689657,0.005259005741778213,85.64854759850445,selected
490,13127,2011-12-10,0.8990985494325449,1.0,0.31000000000000005,0.2,1.0,259.17,704.1667881413778,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,633.1153377764869,1.8993460133294606,0.8993460133294606,1.8993460133294606,0.005264970115935058,85.61978717285015,selected
491,17628,2011-12-10,0.9224297285586611,1.0,0.31000000000000005,0.2,1.0,75.75,684.9290294136084,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,631.7988986839421,1.895396696051826,0.895396696051826,1.895396696051826,0.005275940398561594,85.59102674719585,selected
492,13390,2011-12-10,0.8767787726661902,1.0,0.31000000000000005,0.2,1.0,544.08,719.3281149298059,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,630.6916217524395,1.8920748652573185,0.8920748652573185,1.8920748652573185,0.0052852031299723545,85.56226632154156,selected
493,16311,2011-12-10,0.5100295745677024,1.0,0.31000000000000005,0.2,0.9411501089532072,616.26,1235.8662736343986,Medium Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,630.328349764324,1.8909850492929718,0.8909850492929718,1.8909850492929718,0.005288249107912799,85.53350589588726,selected
494,15744,2011-12-10,0.8925501841588865,1.0,0.31000000000000005,0.2,1.0,34.8,704.1667881413778,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,628.5041964341584,1.8855125893024751,0.8855125893024751,1.8855125893024751,0.005303597576985361,85.50474547023296,selected
495,17415,2011-12-10,0.9040858583483596,1.0,0.31000000000000005,0.2,1.0,507.84,694.4132118381261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,627.8091646731135,1.8834274940193405,0.8834274940193405,1.8834274940193405,0.005309469056682101,85.47598504457866,selected
496,12420,2011-12-10,0.8037753844032888,1.0,0.31000000000000005,0.2,1.0,600.39,781.0647523132385,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,627.8006215344328,1.8834018646032984,0.8834018646032984,1.8834018646032984,0.005309541308172329,85.44722461892435,selected
497,17520,2011-12-10,0.740876343632208,1.0,0.31000000000000005,0.2,1.0,546.81,847.3090000557274,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,627.7511938879496,1.883253581663849,0.8832535816638489,1.883253581663849,0.005309959368915699,85.41846419327005,selected
498,13774,2011-12-10,0.9162348125209532,1.0,0.31000000000000005,0.2,1.0,345.0,684.9290294136084,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,627.555820854936,1.8826674625648079,0.8826674625648079,1.8826674625648079,0.00531161248539173,85.38970376761577,selected
499,17475,2011-12-10,0.9029485669147372,1.0,0.31000000000000005,0.2,1.0,194.37,694.4132118381261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,627.0194144758958,1.8810582434276875,0.8810582434276875,1.8810582434276875,0.005316156495918956,85.36094334196146,selected
500,12667,2011-12-10,0.7705523776696281,1.0,0.31000000000000005,0.2,1.0,620.13,812.8220973118165,Medium Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,626.321999706034,1.878965999118102,0.878965999118102,1.878965999118102,0.005322076080511051,85.33218291630716,selected
501,15739,2011-12-10,0.8194756840132517,1.0,0.31000000000000005,0.2,1.0,449.12,763.1879128238933,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,625.4139368920058,1.8762418106760175,0.8762418106760175,1.8762418106760175,0.005329803409719859,85.30342249065286,selected
502,15286,2011-12-10,0.7106303605442974,1.0,0.31000000000000005,0.2,1.0,240.55,877.1109182441054,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,623.3016480691484,1.8699049442074451,0.8699049442074451,1.8699049442074451,0.005347865425447323,85.24590163934425,selected
503,14921,2011-12-10,0.7162330958823008,1.0,0.31000000000000005,0.2,0.9453930539317389,1316.07,869.8304303449005,High Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,623.001342018562,1.869004026055686,0.8690040260556859,1.869004026055686,0.0053504432631447186,85.21714121368996,selected
504,14785,2011-12-10,0.7921642381672491,1.0,0.31000000000000005,0.2,0.9434786762801046,77.4,786.1696212727094,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,622.7754591057306,1.8683263773171919,0.8683263773171919,1.8683263773171919,0.005352383888279423,85.18838078803567,selected
505,15185,2011-12-10,0.8388992436299872,1.0,0.31000000000000005,0.2,1.0,310.62,740.6015505498202,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,621.2900805874399,1.8638702417623194,0.8638702417623194,1.8638702417623194,0.0053651803521176655,85.15962036238136,selected
506,12522,2011-12-10,0.8119749423470384,1.0,0.31000000000000005,0.2,0.9118655994175326,192.72,764.8501341952043,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,621.0391436172756,1.8631174308518268,0.8631174308518268,1.8631174308518268,0.005367348205973226,85.13085993672706,selected
507,13354,2011-12-10,0.8429577316540032,1.0,0.31000000000000005,0.2,1.0,743.53,735.1647099206284,Medium Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,619.7127762667662,1.8591383288002987,0.8591383288002987,1.8591383288002987,0.005378835907521199,85.10209951107277,selected
508,15491,2011-12-10,0.4769391387425676,1.0,0.31000000000000005,0.2,0.891074684149247,3100.09,2529.7418395601694,High Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1206.532894200866,10.858796047807793,0.8587960478077932,1.0858796047807793,0.027627372194780737,85.07333908541847,selected
509,17447,2011-12-10,0.7118114560881478,1.0,0.31000000000000005,0.2,0.9206277491145203,541.53,868.4623961538596,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,618.1814827640806,1.8545444482922417,0.8545444482922417,1.8545444482922417,0.005392159788463687,85.04457865976417,selected
510,14642,2011-12-10,0.7596431325190374,1.0,0.31000000000000005,0.2,1.0,96.12,812.8220973118165,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,617.454724182642,1.852364172547926,0.8523641725479261,1.852364172547926,0.005398506486035629,85.01581823410986,selected
511,12740,2011-12-10,0.7886356128678962,1.0,0.31000000000000005,0.2,1.0,427.6,781.0647523132385,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,615.9754796300624,1.847926438890187,0.847926438890187,1.847926438890187,0.005411470819155399,84.98705780845557,selected
512,18192,2011-12-10,0.8376122820326097,1.0,0.31000000000000005,0.2,1.0,957.97,735.1647099206284,Medium Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,615.7829903464591,1.8473489710393771,0.8473489710393771,1.8473489710393771,0.00541316240557066,84.95829738280126,selected
513,15612,2011-12-10,0.7805318418525595,1.0,0.31000000000000005,0.2,0.9219434053662251,195.15,788.4525862212984,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,615.412349336724,1.8462370480101717,0.8462370480101717,1.8462370480101717,0.005416422561110313,84.92953695714696,selected
514,18169,2011-12-10,0.7682815353410771,1.0,0.31000000000000005,0.2,1.0,202.65,799.810344538068,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,614.4795194833828,1.8434385584501483,0.8434385584501483,1.8434385584501483,0.005424645130786131,84.90077653149267,selected
